title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
Motorola TalkAbout T6300 AA FRS Two-Way Radio (Bimini Blue),"The Motorola TalkAbout T6300 brings together a rugged ergonomic design  with lots of two-way radio features. This Family Radio Service radio has 14  channels with 38 privacy codes and up to a 2-mile range. Eight weather channels  provide up-to-the-minute reports and alerts of weather conditions.Other features include Eavesdrop Reducer with three scramble settings and a  channel scan with a programmable scan list. You also get a clock, alarm, and  stopwatch with a lap timer. This radio is rechargeable ready (when used with the  NiMH battery upgrade kit), is CommPort compatible, and has an accessory-ready  single-pin jack.The T6300 comes with a belt clip and manual and runs on three AA batteries (not  included).",http://ecx.images-amazon.com/images/I/41P2ZC980DL._SY300_.jpg,134.5,,Electronics,Portable Audio & Video,CB & Two-Way Radios,Two-Way Radios,,
X209 X-Acto No. 11 Refill Blades,"The X-ACTO Number 9RX Retractable Blade is a precision blade for light duty cutting of paper, film, plastic and cloth. Each package contains five blades. No cutting work is too exacting for this complete selection of replaceable and interchangeable blades. Precision-crafted of the highest quality carbon steel with hard, sharp points and finely honed cutting edges. X-ACTO blades are designed to handle a variety of tasks where accuracy and cutting ease are essential.",http://ecx.images-amazon.com/images/I/41tCpGYMZBL._SY300_.jpg,1.49,X-Acto,Electronics,Computers & Accessories,Cables & Accessories,Cleaning & Repair,Repair Kits,
Motorola TalkAbout T6310 2-Mile 14-Channel FRS Two-Way Radio,"The Motorola TalkAbout T6310 allows you to both keep in touch and enjoy  FM stereo listening. This deep purple Family Radio Service radio has 14 channels  with 38 privacy codes and up to a 2-mile range. Ten weather channels provide up- to-the-minute reports and alerts of weather conditions. The built-in FM stereo  has eight presets and scan mode and comes with earbuds.Other features include Eavesdrop Reducer with three scramble settings; channel  scan with a programmable scan list; and a clock, alarm, and stopwatch with a lap  timer. This radio is rechargeable ready (when used with the NiMH battery upgrade  kit), is CommPort compatible, and has an accessory-ready single-pin jack.The T6310 runs on one NiMH rechargeable battery, which is included along with a  four-hour charger. This radio also comes with a belt clip and user manual.It  is covered by a one-year warranty.",http://ecx.images-amazon.com/images/I/41CDDGNHAQL._SY300_.jpg,134.5,,Electronics,Portable Audio & Video,CB & Two-Way Radios,Two-Way Radios,,
Montego I A3D Xstream Sound Card,"MIDI interface/joystick controller jack, stereo line in jack, mic in jack, and stereo line out jack. Includes two connector cables: black for CD in (connects to internal CDrom drive) and green for TAD (connects to modem)",http://ecx.images-amazon.com/images/I/51VZZKPG48L._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,Internal Sound Cards,,
Compaq PA-1 iPaq Personal Audio Player,"The iPAQ PA-1 digital audio player is light and compact, about the size  of a pager. It includes two 32 MB MultiMediaCards (MMC) for 64 MB of total  memory, for about an hour of near CD quality audio. It supports the most popular  audio formats, including MP3, Windows Media Audio (WMA), and Advanced Audio  Coding (AAC), and it can be upgraded online to support future formats.Player functions include shuffle, repeat, and an equalizer with rock, jazz, and  classical presets. It features an LCD screen with backlighting.The PA-1 downloads at top speed from your desktop PC via a USB connection. The  desktop software also features one-touch access to the iCAST Web site so you can  easily search for music downloads, Internet radio, and entertainment news and  reviews. Software on CD-ROM also helps you customize your music selection.The PA-1 comes with a USB cable, two AAA batteries, earphones, software on CD-ROM,  and a belt clip. This player is covered by a one-year warranty.",http://ecx.images-amazon.com/images/I/41NJCRZSVDL._SX300_.jpg,134.5,,Electronics,Portable Audio & Video,MP3 Players & Accessories,MP3 Players,,
3M Scotch 3842 Standard Packaging Tape - 1.88 in Width x 38.2 yd Length - 65745 [PRICE is per ROLL],3M Scotch 3842 standard packaging tape comes in a 1.88 in width and is packaged 6 rolls per case.,http://ecx.images-amazon.com/images/I/41a5yx6aElL._SY300_.jpg,5.94,3M,Electronics,Camera & Photo,Accessories,Blank Video Media,Hi-8,
Beltronics 950 Radar Detector,"The Beltronics 950 detects superwideband Ka (33.4 to 36.0 GHz) radar,  laser, and Safety Warning System signals. It also sports selectable features  including auto-mute mode, SWS, SWS with digital voice, radar/laser digital  voice, and audio-visual scroll rate. The ultrabright text-message display can be  adjusted to fully bright, dark, and dim modes. This unit has three operating  modes--normal, modifications, and quick start--and provides digital voice or  audio alerts for radar and laser. Also included are an instant-on/pulsed radar  warning, a low-voltage warning (if power to the unit falls below 10.5 volts), a  set-and-forget memory, and a power/volume button.The unit comes with a one-year manufacturer's warranty and is packaged with  visor and windshield brackets, a 6-foot coiled power cord, a hook-and-loop  fastener, a spare fuse, and an owner's manual.",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,134.5,,Electronics,Car & Vehicle Electronics,Vehicle Electronics Accessories,Radar Detectors,,
Philips MMS205 5-Piece Computer Speakers,"Designed to provide gamers with high-quality, powerful surround-sound audio output, the MMS205 five-piece speaker system from Philips consists of four miniature high-performance satellite speakers and a compact floorstanding subwoofer cabinet. Delivering 20 watts of power, the aerodynamic front-firing subwoofer provides depth to music and powerful bass to games and sound effects. Each 6-watt satellite speaker offers clean, crisp sound for mid- to high-range frequencies. When connected to a four-channel surround-sound audio card, the MMS205 provides a separate line-out for the rear speakers. To experience surround sound with a stereo-only sound card, the system includes Philips's patented onboard Incredible Sound processor that sends surround-sound signals to the rear satellite speakers. Just press the Incredible Sound button on the remote to place gaming effects such as footsteps, voices, and automobiles behind you.The front satellite speakers come with 6.5 feet of wire, and the rear surround speakers with 16 feet of wire for easy placement, or they can be wall mounted. Wherever you place them, a handy remote control allows you to conveniently adjust master volume, bass, rear speaker volume, and even add 3-D effects to 2-D recordings.The MMS205 speaker system comes with a one-year warranty.",http://ecx.images-amazon.com/images/I/41WRJ9NGCTL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Cables & Accessories,Computer Speakers,,
Leica Digilux 4.3 2.4MP Digital Camera w/ 3x Optical Zoom,"The Leica Digilux zoom combines high technical performance with elegant, ergonomic design. A 0.37-inch, 2.4-megapixel Fujifilm super CCD captures images that are saved at resolutions of up to 4.3 megapixels.  Photographs are consistently well exposed and sharp with the camera's programmed automatic exposure control, contrast-based autofocus, and integrated automatic flash. The bright, 2-inch color LCD monitor provides a display on which photographs or movies up to 80 seconds in length can be framed and reviewed. The lens is always safe, thanks to an automatic metal lens cover.           The Digilux comes complete with a 32 MB SmartMedia card. Pictures can be quickly downloaded to your PC or Macintosh via the USB port or viewed immediately on a TV set through a NTSC video connection. This package includes Adobe Photoshop 5.0 LE software, two AA rechargeable batteries, and an AC adapter.",http://ecx.images-amazon.com/images/I/414F0Z1Z85L._SY300_.jpg,134.5,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
Kensington Screen Cleaner for Anti-Glare Filters and LCD Monitors (12163A),"Help keep your monitor screen looking its best with this screen cleaner from Kensington. By eliminating smudges, dust, and other build-up, you can reduce harmful glare and eye fatigue, as well as maintain a more accurate onscreen image. This non-streaking spray is specially formulated for computer screens and works even on anti-glare, polarized, and notebook surfaces. The convenient pump spray applicator is easy to use and removes dust, lint, oils, smudges, and smoke. Each bottle has 4 ounces of cleaning fluid. Kensington also offers a 90-day money back guarantee.",http://ecx.images-amazon.com/images/I/319PQ1BKGNL.jpg,134.5,,Electronics,Computers & Accessories,Cables & Accessories,Monitor Accessories,Screen Filters,
RCA CDS1005 0.3MP Digital Camera,"RCA's entry-level digital camera was designed to make digital photography affordable for everyone. The point-and-shoot design is easy to use, and its 640 x 480 resolution is perfect for pictures you're e-mailing or posting on a Web site. Images are composed through the traditional optical viewfinder and are transferred to Mac or PC via the included USB cable. The 2 MB of internal memory stores up to 32 images.",http://ecx.images-amazon.com/images/I/2137K65Z0VL.jpg,134.5,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
