title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
"Barnes &amp; Noble NOOK Tablet 16GB, Wi-Fi, 7&quot; Touchscreen eBook Reader- 1GHz Dual-Core BNTV250",Great Condition!,http://ecx.images-amazon.com/images/I/41YJE1pmX1L._SY300_.jpg,188.88,,Electronics,eBook Readers & Accessories,eBook Readers,,,
NOOK HD 7&quot; 16GB Tablet,"For design, mobility, and performance; choose the NOOK HD Tablet. This tablet lets you read books, watch movies or stream online content. It features a 7"" touchscreen for easy and accurate navigation. It's equipped with 16GB storage capacity so you can keep all your important documents, photos, videos, and music with you. The tablet includes a MicroSD card slot that allows you to expand storage space. With 802.11b/g/n Wi-Fi connectivity, you ensure a steady Internet connection. Experience mobile entertainment at its best with the NOOK HD Tablet.",http://ecx.images-amazon.com/images/I/41jpVvVz41L._SY300_.jpg,169.99,,Electronics,Computers & Accessories,Tablets,,,
Nook HD+ 9&quot; 16GB Wi-Fi Color Tablet,"Take your multimedia entertainment to another level when you purchase the magnificent NOOK HD+ Tablet. This fantastic tablet enhances your viewing entertainment as it delivers stunning images with up to 1920 x 1280 display resolutions on its 9"" touchscreen display. Powered by a 1.5 GHz OMAP4470 Dual-Core Processor and 16GB total memory, this amazing device ensures outstanding multimedia entertainment anytime, anywhere. You can easily manage up to 32GB of multimedia files and other digital data as it offers an expandable storage system. Now, you can use a separate microSD &#153; memory card. Connect this amazing tablet to your computer via its 30-pin HDMI compatible port. And with an included Universal 3.5 mm stereo headphone jack, this amazing gadget offers hassle-free audio connections. Keep up with today&#146;s ever-changing world of technology when you purchase the NOOK HD+ Tablet.",http://ecx.images-amazon.com/images/I/41uyyN0sBwL._SY300_.jpg,219.95,,Electronics,Computers & Accessories,Tablets,,,
NOOK HD+ 9&quot; 32GB Tablet,"Immerse on an interactive multimedia entertainment like never before with the NOOK HD+ Tablet. Boasting its Full HD 9"" display, this high-grade multimedia tablet ensures exceptional visuals and stunning 1080p video playback. Its built-in Wi-Fi&#174; offers seamless wireless connectivity to available networks, while the integrated 1.5GHz OMAP4470 Dual-Core processor provides outstanding multimedia performance. Now, you can work on multiple tasks, online activities, and more with utmost efficiency and accuracy. And with up to 32GB storage capacity, it offers spacious storage for thousands of eBooks. Grab this fantastic NOOK HD+ Tablet right away!",http://ecx.images-amazon.com/images/I/51k%2B7UVCbqL._SX300_.jpg,211.75,Barnes &amp; Noble,Electronics,Computers & Accessories,Tablets,,,
Barnes &amp; Noble Nook Color eReader,"Barnes & Noble Nook Color eReaderStunning 7-inch color touchscreen; Magazines & newspapers in rich color; Kids'books come alive; Over 2 million titles at your fingertips; Get social, surf the web, play games, even listen to music.Features:* Color Touchscreen: Nothing brings your reading to life like our VividViewTM Color Touchscreen. The rich high resolution backlit display uses more than 16 millioncolors to illuminate stunning images and crisp text for easy reading day or night.* Built-in Wi-Fi: NOOKcolor lets you go beyond reading with our built-in Wi-Fi connection. Surf the web, check your email, read a favorite blog or search Google it's all just a touch away.* Share and Recommend: The exclusive LendMe app lets you lend and borrow books from friends, all with just a few taps. You can also share passages and recommend books right from the page you're reading via Facebook or Twitter. * Make it Yours: From designing your home page to personalizing your bookshelves or choosing just the right font, NOOKcolor lets you create a customized reading experience that you can really call your own. * Just for You: Get ideas for books you'll love with our exclusive NOOKbook Personal Shopping. Our expert booksellers will make recommendations based on books you like, so you can enjoy one great read after another. * Fun with NOOKextras: Kick back and have a little fun with the growing array of exclusive NOOKextras. Crossword puzzles, Sudoku, Chess and Pandora internet radio are among the fun additions to the NOOKcolor experience. * A Library Without Limits: With 8GB of space and expandable memory, your library has virtually no limits. Hold thousands of books, magazines, newspapers, kids' books, songs and photos. And our Lifetime LibraryTM makes sure all your reading is safely stored so you always have access to it, anytime, anywhere.* Read in Style: A full range of high-quality accessories to enhance your NOOKcolor experience. Cover",http://ecx.images-amazon.com/images/I/51lBXZsMsGL._SY300_.jpg,113.99,Barnes &amp; Noble,Electronics,eBook Readers & Accessories,eBook Readers,,,
"Barnes &amp; Noble NOOK Tablet (Color, 8GB)","REFURBISHED NOOK 7INANDROID TABLET, HD DISPLAY, WIFI, 8GB, MICRO SD SLOT EXPANDA",http://ecx.images-amazon.com/images/I/514x%2Bqby5xL._SX300_.jpg,99.99,,Electronics,Computers & Accessories,Tablets,,,
Barnes &amp; Noble NOOK ebook reader (WiFi + 3G)[B&amp;W],"Choose an eBook using the beautiful color touch screen, then watch it appear instantly on the E Ink display, where text appears as crisp as a printed page. The 16-level gray scale display offers great contrast with no glare or backlight. Choose from five font sizes so you can read with ease.",http://ecx.images-amazon.com/images/I/51HuCZb7z0L._SY300_.jpg,78.71,,Electronics,eBook Readers & Accessories,eBook Readers,,,
"Barnes &amp; Noble NOOK Tablet 16gb (Color, BNTV250)","Enjoy your digital books, magazines and newspapers in color, plus movies, TV shows and music from the top names including Netflix, Hulu Plus and Pandora. NOOK tablet features a 7"" color touch-screen display with VividView technology for more than 16 million colors offering remarkable clarity and reduced reflection and glare. A 1.0GHz dual-core processor delivers lightning-fast Web browsing, video viewing and more. 16GB* of memory, expandable to 32GB plus free NOOK Cloud storage.",http://ecx.images-amazon.com/images/I/41StLxJbRsL._SY300_.jpg,188.88,,Electronics,Computers & Accessories,Tablets,,,
"Barnes Noble Canvas Messenger Bag, Slate Grey-colored canvas with black polyester trim","Slate Grey-colored canvas with black polyester trim makes this bag a stylish and functional accessory for anyone 
Bottom and back are reinforced with padded panels for secure transport of heavier items, such as textbooks 
Main zippered compartment with extendable zipper closure features decorative, detachable button fasteners and affords greater flexibility when packing wider than usual items 
Front flap with hook-and-loop closure lifts to reveal two hidden zippered compartments, a pocket with zippered mesh pouch for change, and two adjacent pencil holders 
Adjustable polyester strap with locking buckle can be lengthened or shortened for optimal comfort 
Zippered closures with fabric pulls glide open easily for fast access to your belongings",http://ecx.images-amazon.com/images/I/31iJelp3DML._SY300_.jpg,,,Electronics,Computers & Accessories,Laptop & Netbook Computer Accessories,Bags & Cases,Messenger Bags,
Barnes and Noble NOOK 7&quot; 8GB WiFi Tablet,"HD videos stream smoothly. Web browsing is lightning-fast. Get books instantly- usually in under 10 seconds. Built for speed- switch between books, movies and games effortlessly. All it takes is a touch. (And a 1GHz dual core processor &amp;amp; 512MB of RAM). NOOK Tablet has the top names in entertainment for the TV shows &amp;amp; movies you love. Start the fun right away with Netflixand Hulu Plus pre-loaded to instantly watch HD movies &amp;amp; popular TV shows. Free trials included. Stunning 7-inch multi-touch screen displays 16 million colors ultra-bright. Exclusive design for remarkable clarity and minimal reflection &amp;amp; glare. It's the ultimate for reading and enjoying the best in entertainment. Enjoy the best apps. Games like Angry Birds &amp;amp; Scrabble. Essentials like Taptu &amp;amp; MyCast Weather. Favorites including Epicurious &amp;amp; Drawing Pad. Plus pre-loaded Sudoku, Crosswords, Chess &amp;amp;Pandora. Popular comics including the largest collection of Marvel graphic novels with vivid colors&amp;amp; rich images, the action nearly jumps off the page. Your issues always in perfect condition to enjoy again and again Extra power and zip for lightning-fast Web browsing, smooth, streaming HD videos &amp;amp; more w/Adobe Flash Player. Wikipedia or Google&#174; look-ups right from the page of your book. Plus all your personal email in one inbox. With so much to do on NOOK Tablet, it's hard to put it down. So we made sure it has extra-long battery life-longerthan Kindle Fire. Read for 11.5 hours or watch 9 hours of video5 - that's 5 entire movies. All on asingle charge. 8 GB of storage, expandable with an SD card for your reading, apps, videos &amp;amp; music even when you're not connected via Wi-Fi&#174;. Plus free Nook CloudTM storage keeps everything safe &amp;amp; secure. We've got you covered. Height",http://ecx.images-amazon.com/images/I/31tmsc9pqxL._SY300_.jpg,89.99,Barnes &amp; Noble,Electronics,eBook Readers & Accessories,eBook Readers,,,
School Days School Memories Keepsake Album -- 8 pockets for storing treasured mementos --- space to attach school photos --- prompts to record details of each school year,yellow spiral bound,http://ecx.images-amazon.com/images/I/51AFFNlgQnL._SX300_.jpg,5.06,NS Enterprises,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,Micro SD Cards,
Original GoBible - New International Version + Accessory Bundle (REFURBISHED),"New International Version Original GoBible

The Original GoBible is a MP3 player preloaded with the entire audio of the Bible, over 70 hours of audio. The Original GoBible is indexed to the verse-level, so you can begin playing at any one of the 31,000 vereses of the Bible. This is the New International Version translation and is an audio device only.  

The Original GoBible also includes: 

1. A Story Index of 200 of the most popular Bible stories.

2. A Bible-in-a-Year plan for listening to the entire Bible in 365 days.

3. A Topic Index that allows you to find specific scripture passages of particular spiritual relevance.

4. 36 Bookmarks to bookmark your favorite passages or where you left off listening.

5. A Holiday/Events Index of Bible verses related to popular Christian holidays and other life events.

This is a factory reconditioned unit which may have minor scratches or blemishes on the external surface of the case. However, there have been no mechanical problems and everything has been exhaustively tested and are guaranteed to work right out of the box.

Accessory Bundle: Speakers and FM Transmitter

Included with the Original GoBible are speakers so you can share God's word with friends at Bible study, with the family, at a retreat, or at Sunday School. The speakers are operated by 4 AAA batteries (included). 

Also included is a FM Transmitter so can listen to your GoBible through your car's stereo. The FM Transmitter can be operated by 2 AAA batteries (included) or may be powered by a plug (included) that fits into your car's power socket.
This offer comes with: the Original GoBible unit, earbuds, carrying case, speakers, FM transmitter with power cable, batteries for all, and instructions for all.",http://ecx.images-amazon.com/images/I/415HQ8jTmhL._SX300_.jpg,62.95,,Electronics,Portable Audio & Video,MP3 Players & Accessories,MP3 Player Accessories,FM Transmitters,
PenFriend Voice Labeling System,"A new voice labeling system by RNIB that allows users to easily record, and re-record, information onto self-adhesive labels. This small pen shaped recorder provides easy recognition sound and just four buttons in a simple identifiable pattern. Instantly play back the recordings -no computer required. Use the PenFriend to label food items, including freezer food and even add cooking instructions, film and music collections, organize household paperwork, record shopping lists or leave audio messages. Clothing that is dry cleaned can even be labeled. The PenFriend can also be used as a portable notetaker. You can record your message and keep track of it by placing the allocated label in a small notebook or in your diary. This device is great for students as well as home use

Features:
simply allocate one of the coded self-adhesive labels and record and store your message on the PenFriend; to play back touch the PenFriend tip to the label and it will announce recordings specific to each label.
there is no limit to the record length associated with each label.
over 70 hours of recording time available on 1 GB internal memory.
ability to download MP3 files including books and music 
-computer required for this function. includes 127 labels in a mix of sizes and shapes, built-in speaker, USB cable, neck lanyard and two AAA batteries.
**Extra labels are available in packs of 380 (item #756611)**
labels cannot go into the washing machine",http://ecx.images-amazon.com/images/I/41Qqp4n2EgL._SY300_.jpg,159.99,ila,Electronics,Computers & Accessories,"PDAs, Handhelds & Accessories",PDA & Handheld Accessories,Screen Protectors,
